symbol	ctrl_01	ctrl_02	ctrl_03	ctrl_04	tx_01	tx_02	tx_03	tx_04
Mrps5	-0.009249395202117502	0.0045515427357768696	1.1596918278497705	1.4149160811636183	-1.0350281742003957	-0.2712700406755772	-1.5564120208229189	0.29280017915184364
Nphp1	0.12352932960212444	0.7263572417557761	0.12309536274800253	0.9282403496352042	-0.6275254341207257	0.6340759255019426	0.2636365314300119	-2.1714093065523237
Mtln	-0.02184021266403616	0.7085484720781751	1.0041120310004557	-0.6536720343223167	0.39834271807731136	-0.6431927557906878	-1.841090611984873	1.0487923936060286
Bub1	-2.305554482793268	0.03138455224566428	0.044782501667747096	0.3267521310211203	0.4110080855196966	0.9754434772522136	0.6587292730045202	-0.14254553791761274
Acoxl	0.8005303058530611	1.3568412279399857	0.26641647385128553	0.6403742427083571	-1.495628024284053	-0.3352011145149498	0.06423650159851782	-1.2975696131522043
Bcl2l11	0.4904230443046021	1.2660287348784307	1.136320729323269	0.6278084995612071	-1.146287234450215	-0.5331980985803544	-0.6220542114953104	-1.2190414635416575
Gm14009	0.6952087394500799	1.146547126175758	-0.5960789880340334	-1.8066442846001862	-0.4511094849779988	0.6791755112589006	-0.49030267194973604	0.8232040526772156
Morrbid	0.0389128222225574	-1.7607680554533411	-0.4170997165382368	-0.10087069195095737	-0.021356264136767732	1.7083879826075885	0.843053130391974	-0.29025920714282033
Gm14010	-0.5288074360654125	-0.5288074360654125	-0.5288074360654125	1.966359601368541	-0.5288074360654125	-0.5288074360654125	-0.5288074360654125	1.2064850150239337
Gm29010	-0.35355339059327384	-0.35355339059327384	-0.35355339059327384	-0.35355339059327384	-0.35355339059327384	2.474873734152917	-0.35355339059327384	-0.35355339059327384
Gm39928	-0.7232124453222575	-0.7232124453222575	1.1514798231380787	1.127816803422914	-0.7232124453222575	-0.7232124453222575	-0.7232124453222575	1.3367656000502945
Spdye4c	-0.7038821924369676	1.3707830457496766	-0.7038821924369676	-0.7038821924369676	1.4838271910279675	-0.7038821924369676	-0.7038821924369676	0.6648007254071934
Gm39929	1.437396369234068	0.07362498216408479	1.09594878079003	-0.996926689917141	0.6609528814261748	-0.8899888700266265	-1.2153726584487297	-0.16563479522186336
Anapc1	0.007621815597640109	1.9154513691802844	0.030056625563686355	0.7359762449412482	-1.4018053932917043	-0.21411792251465184	-0.21905547821146	-0.8541272612650429
Gm39931	1.0124777838303214	-0.9118713696771926	-0.9118713696771926	-0.9118713696771926	0.4062690804307556	-0.9118713696771926	1.105461826574433	1.1232767878732604
Mertk	-0.19001791294372306	0.5430853174992667	-1.3720399429559538	0.4446422044910065	0.6474364649442639	-0.200082718991993	1.4990165309130863	-1.3720399429559538
Tmem87b	1.194477631051279	-0.22905651306171923	-0.55608020345423	-0.5455001473439511	1.2715776442641897	-1.5909164655521193	-0.3477058169298883	0.8032038710265075
Zc3h8	0.09032661415952885	-0.9455512804913755	-0.842994879829752	1.3160424869287561	1.0691563749525737	-1.4789350206931071	0.3210625167382391	0.47089318823513676
Zc3h6	-0.6470844717700522	-0.3934336698473004	-0.6322140428481396	-1.5845675676227544	0.7914282932923877	1.2486247763430396	1.1516129097245846	0.06563377272825373
Vinac1	0.18725952729181872	-0.4285720416950833	0.6679957170781172	-0.4581647151287482	0.4141454834599104	0.8000626911644515	0.9275324389273147	-2.1102591010977862
Ttl	-1.3637653236323446	-0.4475065990011462	0.74830875528188745	1.858324792640082	-0.5697433388215384	0.17614099977369452	-0.6959587134530225	0.2941994272123664
Gm46764	0.33337148607356815	-0.7178197651167371	-0.9027375169955453	1.0163458477070428	-0.475630968581109	1.5017653653874004	0.5601548464149609	-1.3154492948895822
Polr1b	0.35626534806893845	0.23050555218166618	-0.0970097254278222	1.0299977319801452	-0.5250101310805583	-0.8588899934081043	-1.60531020191736	1.4694514196029638
Chchd5	-1.2823454429089318	-0.8158985770951237	1.6349224633149984	-0.8395824068357115	-0.08731564519133092	-0.08470348785114669	1.0611371767156499	0.41378591985159646
AI847159	0.2160274133016988	-0.13823411146253703	1.3058193768698705	-1.9191447277794	0.40706787690669755	-0.7901811359350142	0.8679163831466666	0.05072892495202927
Gm39932	0.6663951993792434	-0.7070999424911011	-2.010010493599563	-0.04330997856466243	-0.2980126590887259	0.8231704524280652	0.6927398223639949	0.87612759957274
Slc20a1	0.1805053761546803	-1.2467430636782924	-0.9284244181249927	-0.7498514597188973	0.95917809316259806	-0.32601296459533424	0.45003519544194953	1.6613132413582576
Ckap2l	-0.9017151930632019	-0.12741853497886563	0.5280997293055808	1.0857779322407377	-1.98026064430763	0.1682784482180324	0.5426809426904046	0.6845573198947973
Gm14023	0.10901492839898919	-1.1826334387202333	1.3276040623515826	-0.5331796930135224	0.5923957250513049	0.8015747701447385	0.4244119034712771	-1.5391882576841391
Il1a	0.26146740653482153	-0.16149892900665155	-0.35128524012411677	-1.7632982302026827	1.0370324388698031	-0.8884259146452891	1.11630758287617	0.7497008856979428
Il1b	0.3114306383890439	-0.8695394327215877	-1.6069609565463525	0.9887416405900401	0.5387588410690498	1.2849573311941922	-0.7906236303383786	0.14323556836399334
Il1bos	-1.1174419226632288	-1.1174419226632288	0.2735814034840473	0.25602342186506377	-1.1174419226632288	1.1401693495697993	0.39512571294389187	1.2874258801268843
Sirpa	0.2227598550475899	-1.090148788612727	0.1925035488467698	-1.090148788612727	0.3204686759941929	1.3957293726959483	1.1389849132536796	-1.090148788612727
Stk35os1	-0.7887024676199491	-0.37275586920133286	-1.0486308795978347	-0.5708082577854573	-0.3989952561439126	1.854963197447853	1.0721889900791564	0.25274054282147734
Stk35	0.4130224645003707	1.2593296400689977	-1.4704184885655724	0.6246248504505504	-0.9253279993974844	-0.332911598175354	-0.6872037932614183	1.1188849243798007
Snrpb	0.389808483024982	-0.6017166944159704	0.38176992894958534	1.944649759613757	-0.03981103931427112	-1.5558482358331833	-0.2300752540279196	-0.28877694799679504
Tmc2	-1.044542186689775	-1.044542186689775	-1.044542186689775	0.06590376135790468	1.4332626197126523	1.2648386260418176	0.17836788439384754	0.19125366856310205
Nop56	0.004176433555179422	-1.1062149315415377	-0.5431354506638159	1.1119412322864433	0.9168937132807805	-1.1921327977459346	-0.5057568593171148	1.3142286601459996
Snord110	-0.3718547302718822	0.40075605204221354	0.8589483218313481	1.0418559501672988	-0.3668080304950224	-2.018922117361816	-0.30268950440973375	0.7587140584976028
LOC115489609	0.18361129744409976	0.8397846392634608	-0.5509825819387228	-0.0122629263891472	-0.11289986344714324	-0.12674378687787108	-1.8284202144377713	1.6079134363831138
LOC115489601	-0.08917881376601236	-1.9661948167395455	-1.0116897532737337	0.5274237255483535	0.4263278568032634	0.4124208013325331	0.7362708910250688	0.9646201090700821
Snord57	1.041936591743981	-1.4084008058001172	-0.706795494271256	-1.3277715517211248	0.7924271912129583	0.87694968930357875	0.32341570407535586	0.40823867545663145
Idh3b	1.0796120745922042	-2.074274226103988	-0.0628989591471754	1.0688350534048754	0.36610198037492325	-0.4163962376589945	-0.1770626964293443	0.2160830109674995
Ebf4	-0.2895874727389135	-0.2534116786755606	-0.3334360742663271	-1.8977306778533813	0.8497707906430261	1.3144500307646338	-0.1967517327381682	0.80669681486469
Cpxm1	0.49209344367394364	0.6138911213226639	-0.6817419115044596	-2.095584661566826	0.30350467089842337	0.44556449253168834	1.0970602479145657	-0.17478740326999684
1700020A23Rik	-1.524518534761563	0.19554539310058974	0.1247291686390548	1.1686336554268426	-1.524518534761563	0.5960300335218883	0.24520407975160913	0.7188947390831417
Tmem239	0.5035883110006002	0.02271612571177717	-0.05950667509232832	1.4286664162676392	-0.6317970127275832	-1.974403528524469	0.0803734822250159	0.6303628811393476
Pced1a	0.5164289475681835	-0.5990400534718586	-0.5516938556501451	-2.021404190992916	0.7079101237460428	0.9660604351023567	0.6748479667724657	0.30689062692591046
Vps16	-0.1168846444051444	-0.8977416177383798	-1.3153063548252173	-0.9500572260197947	1.128039804881475	0.663578545852996	0.14114209491444582	1.3472293973397704
Gm52562	-1.8937139579100581	0.14452898279336593	0.5832322741850018	0.03975725621592969	-0.5234614308966187	1.0287651364939197	-0.5630801581360091	1.1839718972544688
Ptpra	0.5512195274890644	-0.530762381806293	0.9311272538780151	0.7279160013384808	-1.4980048055805117	0.017749181946273857	1.0737074854904858	-1.2729522627556207
4930473A02Rik	-0.39279976150365287	0.43824698278897684	0.8077924366749398	-1.4464127318101707	-1.0178604025199103	0.7182282229412199	-0.5431849965978247	1.4359902500264263
Mrps26	1.6192739713882356	-0.6498380737395621	-0.40289913282438355	1.0655657091647688	-0.9291479334243038	-1.1282609941489312	-0.25165957127068544	0.6769660248548935
Oxt	-1.3635646272431046	0.6510961965273662	1.1572924263529496	0.8761204084829846	-0.2900744419257471	-0.3863994337898688	-1.3635646272431046	0.7190940988385255
Ubox5	0.7196867568219962	0.5478768403311639	0.7102684040020465	-0.7652794390182849	1.110343837658918	-1.8203378809522148	0.20641722477267319	-0.7089757436164069
Fastkd5	-0.2366947637756057	-1.380787675760904	-0.2814342260625647	1.499759164330866	0.7313098491379122	-0.08236088250759786	-1.1583663201137497	0.9085748547515181
Lzts3	-0.05460710831726681	-0.02750781162603813	-0.6977355262111721	-1.290884122114116	0.837166352493813	-1.0123349796444303	1.6685405035721999	0.5773626918469922
Gm52563	0.877490395125519	1.110635072435601	-0.2643802952065712	-1.5522171244591008	0.9182956557336117	-0.40117069707041303	0.45439093084006654	-1.1430439373987102
Ddrgk1	0.9736974058085387	0.15384445244281164	0.7992133338961128	-0.5870412734194506	1.1540396593307973	-1.4405549629282148	0.2093579053950921	-1.2625565205257745
Itpa	-0.539739523579835	-1.772427844140155	-0.17826704655985298	1.6365141554679878	0.8004571100563824	-0.15249689903253352	-0.19030004972971468	0.39626009751769775
Slc4a11	-0.2405777641832117	-1.3751155381691913	-0.3574625333695241	-1.3138368189194594	1.4289097101727626	0.6216641442601374	0.6662612144077131	0.5701575858007693
4930402H24Rik	0.22559720578595316	1.0543248811122699	-1.1292493230670213	-1.5149571907690738	-0.6390026904412759	0.7590587651133391	1.1264250320151168	0.11780332025068006
Gm14057	0.07062271963837907	-0.7483798372315577	0.06978177656467434	-1.575019190243384	1.6888437988996208	-0.15839932636363024	-0.3291601663106332	0.9817102250465253
A730017L22Rik	0.4058941767222901	0.20999492513519877	1.784571340493648	-0.5431044133145855	-0.11597474803291061	0.5265379593843987	-0.6601064940398159	-1.6078127463482184
Atrn	1.0261968880973233	1.01674761362356	-1.2463280853809835	-1.544078417160669	0.8413098915542409	0.1518788644264006	0.20468206973397232	-0.4504088248938913
Gm30286	0.9294664650075807	0.15602599052048474	-0.3249083906657728	-1.673987272886722	1.4151931895165037	0.6931030166601208	-0.5387058201438731	-0.6561871780083252
Gm39937	-0.6958180265036568	1.7535491122907993	0.774719460991427	-0.6958180265036568	0.9508215592360567	-0.6958180265036568	-0.6958180265036568	-0.6958180265036568
Gfra4	-0.35355339059327373	-0.35355339059327373	2.4748737341529163	-0.35355339059327373	-0.35355339059327373	-0.35355339059327373	-0.35355339059327373	-0.35355339059327373
Adam33	0.361255718991185	-0.4255250937812043	0.8862617225227829	-0.5115138131178524	-0.3330413056795179	1.3771288573790685	-1.8427210372237766	0.4881549509093139
Siglec1	0.4576311657647747	1.28704467011358	-0.8796771332827129	0.40474759963324664	-0.8796771332827129	-0.8796771332827129	-0.8796771332827129	1.3692850976192494
Gm30378	-0.5389162782239335	-0.5389162782239335	1.4949664846239912	-0.5389162782239335	1.7385311847196094	-0.5389162782239335	-0.5389162782239335	-0.5389162782239335
Hspa12b	0.12647283766434403	-2.1430150563948587	1.3347046528047188	0.3526443711039985	-0.49438716853438075	0.29170317287538733	0.35178858171182575	0.18008860876896596
1700037H04Rik	0.5352260784641911	-1.401856670327677	-0.21988295270520095	1.096912836424481	-0.12336788712543129	-0.8502830320625078	1.5527553385649906	-0.5895037112327648
Gm14232	1.0098356491360425	0.26342503588258265	1.2478115007673296	-0.41294003814010083	-1.0099005860795944	0.9906932573156921	-1.0518928311216444	-1.0370319877603063
Spef1	-0.09861295570457777	-0.764664789023607	-1.5322981085447793	0.14275392072670715	1.9455401005859894	-0.03284650442565574	-0.14073983082768993	0.48086816721363557
Cenpb	0.17519124873013137	-0.3380728819203689	0.07307811342574011	1.4482167304705165	-0.8971337583950914	-1.6244039468503764	0.019256198081185547	1.1438682964581768
Cdc25b	-0.5084794287553233	-0.4755896279992553	-0.5002079832534955	-0.33444645225325587	-1.5161368902837424	1.37177568851922	0.8300326894226256	1.1330520046030885
Ap5s1	-1.8685160008912358	-0.23930542199404142	0.45005397100286765	0.15669683544407206	1.356304414524398	0.8168799610045303	-0.8318166027154438	0.1597028436247897
