symbol	baseMean	log2FoldChange	lfcSE	pvalue	padj
Eefsec	1632.4076754230484	-0.033323472676502	0.033068810473850754	0.1632966228395669	0.46159471213827646
Rbmxl1	2478.0032588143695	-0.03200997154640625	0.02958842635173803	0.16323301319099776	0.46159471213827646
Smim11	520.6903434605074	0.034028657045907594	0.04574209566852623	0.16322921842299284	0.46159471213827646
Pradc1	642.2563720624995	0.03421703845997645	0.04207169392715392	0.16341859305878373	0.46173504075115285
Slc19a1	4344.148410617886	-0.03221503809297839	0.030065615670966696	0.1634262204840444	0.46173504075115285
Spryd3	1044.6214944137275	-0.034017793252310274	0.03664919594559407	0.163548120240204	0.46185349358786215
Clec16a	1357.3749641354361	0.0337222890589509	0.03479393841445511	0.1635367071231676	0.46185349358786215
Ubqln4	5458.898558882818	-0.028916612644495982	0.02459084061693736	0.1637598999764495	0.4623385100777295
Cysltr2	132.83858154182633	-0.031702693617865346	0.06683489461824882	0.16385308571436089	0.46248854838730896
Xylb	205.24131203704923	0.032624631080332075	0.05928328104647805	0.16412832628823165	0.46303912277212395
Slc48a1	1868.0499663843457	0.03299670915603102	0.03221416827408063	0.16409030359589244	0.46303912277212395
Ankrd7	53.39605422713353	0.0286311690140138	0.08035023007824181	0.1641867711091492	0.4630908928719593
Rbms1	2248.851470271399	0.03337100143871666	0.03354843174708595	0.16432237541371778	0.46336021387413096
Ncdn	3187.9482134017235	-0.032315354110192165	0.030462227638897468	0.16436327730186115	0.4633624244170116
Hscb	522.32204506924	-0.03396473051036682	0.04499332520617505	0.16446543060058125	0.46348844541548023
Zfp619	79.47384204137525	-0.030524923777933782	0.07299183118856949	0.16452424318438905	0.46348844541548023
